wfo_taxon_id,wfo_accepted_name,Genus,Family,Leaf area (mm2),Nmass (mg/g),LMA (g/m2),Plant height (m),Diaspore mass (mg),LDMC,SSD used (mg/mm3),logLA,logLDMC,logSLA,logSM,logH,logNmass,species_key
wfo-0000643962,Dianthus orientalis,Dianthus,Caryophyllaceae,59.21,,76.04562738,0.25,1.3003,,0.0,4.081090446543684,,2.5764217585767737,0.2625950070751371,-1.3862943611198906,,dianthus orientalis
wfo-0000644631,Diapensia obovata,Diapensia,Diapensiaceae,,,,0.05,,,0.0,,,,,-2.995732273553991,,diapensia obovata
wfo-0000650164,Diploclisia glaucescens,Diploclisia,Menispermaceae,,12.85732888,52.17480177,20.0,,,0.0,6.551080335043404,,2.953155625355271,,2.995732273553991,2.5539139896147294,diploclisia glaucescens
wfo-0000121365,Doellingeria umbellata,Doellingeria,Asteraceae,2098.1,14.20076605,40.66755425,0.923379393,0.5,0.167703492,0.0,7.648787452262655,-1.7855577874717352,3.2023246973354977,-0.6931471805599453,-0.0797150855975101,2.6532959103352165,doellingeria umbellata
wfo-0000062551,Echinops exaltatus,Echinops,Asteraceae,,,59.10165485,2.0,11.0,0.29,0.0,9.065083359319043,-1.2378743560016174,2.828496354116077,2.3978952727983707,0.6931471805599453,,echinops exaltatus
wfo-0000866852,Elymus virginicus,Elymus,Poaceae,,37.86,,0.88,4.678,,0.0,,,,1.5428706681619873,-0.1278333715098848,3.633895145781177,elymus virginicus
wfo-0000668946,Epilobium coloratum,Epilobium,Onagraceae,,18.2,41.36498103,1.0,0.1095,0.247567512,0.0,5.324374900867326,-1.396071958412359,3.185320624940362,-2.2118307297255817,0.0,2.9014215940827497,epilobium coloratum
wfo-0000748047,Equisetum hyemale,Equisetum,Equisetaceae,187.44,17.48153633,308.2822368,0.510721334,2.2e-05,,0.0,5.2334587941995405,,1.1767395623571335,-10.724468104605958,-0.6719311721654122,2.861145257097491,equisetum hyemale
wfo-0000672562,Erica manipuliflora,Erica,Ericaceae,,,,1.0,,,0.0,,,,,0.0,,erica manipuliflora
wfo-0000676460,Eritrichium nanum,Eritrichium,Boraginaceae,,,,0.036840315,,,0.0,,,,,-3.301162517142987,,eritrichium nanum
wfo-0000677933,Eryngium glomeratum,Eryngium,Apiaceae,,,,,1.63,,0.0,,,,0.4885800148186709,,,eryngium glomeratum
wfo-0000678646,Erysimum cuspidatum,Erysimum,Brassicaceae,,,,,0.3,,0.0,,,,-1.203972804325936,,,erysimum cuspidatum
wfo-0000963004,Euphorbia leptocaula,Euphorbia,Euphorbiaceae,,,,0.2,,,0.0,,,,,-1.6094379124341005,,euphorbia leptocaula
wfo-0001330469,Falcataria falcata,Falcataria,Fabaceae,55.14,25.46582489,90.0090009,19.62847773,24.7498,,0.0,4.0098754055956505,,2.407845603652538,3.2088174081739687,2.976981457140756,3.237337352900476,falcataria falcata
wfo-0000699072,Gentianella austriaca,Gentianella,Gentianaceae,,25.1,33.44481605,0.17598207,0.2,,0.0,,,3.3978584805016405,-1.6094379124341005,-1.7373731641335957,3.2228678461377385,gentianella austriaca
wfo-0001001788,Geum triflorum,Geum,Rosaceae,828.8,14.19803952,86.12524569,0.45,0.6286,,0.0,6.719978871505218,,2.451952696938305,-0.4642601546186697,-0.7985076962177716,2.653103893103953,geum triflorum
wfo-0000181462,Glycine max,Glycine,Fabaceae,,39.16119998,32.85334784,1.034604989,86.8471,,0.0,,,3.415701626306693,4.464149101225768,0.0340197007291403,3.667686460195887,glycine max
wfo-0000706950,Gonolobus niger,Gonolobus,Apocynaceae,1672.95,,42.79708986,0.479702415,,0.265494265,0.0,7.422343814108656,-1.3261620392867388,3.151285172631311,,-0.7345893360902935,,gonolobus niger
wfo-0000714078,Hackelia deflexa,Hackelia,Boraginaceae,,,,0.4,1.37,,0.0,,,,0.3148107398400336,-0.916290731874155,,hackelia deflexa
wfo-0000724435,Honckenya peploides,Honckenya,Caryophyllaceae,39.16,20.93,62.10209588,0.103713729,3.358,0.159162288,0.0,3.6676558176623097,-1.8378309180555112,2.7789755405317096,1.2113455586553492,-2.266120780995656,3.0411835364579085,honckenya peploides
wfo-0000874695,Hordeum bulbosum,Hordeum,Poaceae,,26.21840393,53.52709529,1.087419944,8.7559,0.260982,0.0,,-1.3433038395549155,2.927567299266036,2.1697277588553354,0.0838078665583625,3.266461604247829,hordeum bulbosum
wfo-0001044664,Hypoestes aristata var. aristata,Hypoestes,Acanthaceae,715.0,19.03,100.9081736,,,,0.0,6.572282542694008,,2.2935443479658963,,,2.946016681308058,hypoestes aristata var. aristata
wfo-0000776625,Juncus inflexus,Juncus,Juncaceae,432.06,,148.9722251,0.436556787,0.0247,0.299582834,0.0,6.06856446748883,-1.205364325375767,1.903995399137776,-3.7009520353482057,-0.8288368159443282,,juncus inflexus
wfo-0001131563,Kandelia candel,Kandelia,Rhizophoraceae,1750.0,18.7961949,186.5596895,10.0,,,0.0,7.467371066917559,,1.6790040401653057,,2.302585092994046,2.9336544504143043,kandelia candel
wfo-0001077934,Krapovickasia flavescens,Krapovickasia,Malvaceae,,20.7,,0.05,3.5,,0.0,,,,1.252762968495368,-2.995732273553991,3.030133700271324,krapovickasia flavescens
wfo-0000367646,Lepidium coronopus,Lepidium,Brassicaceae,31.46,,44.83343884,0.083191323,0.9487,0.149666295,0.0,3.448716897630132,-1.8993471632072896,3.104801015302572,-0.0526626525833059,-2.486612227459029,,lepidium coronopus
wfo-0000358275,Lepidium graminifolium,Lepidium,Brassicaceae,,,,0.532620976,0.7563,,0.0,,,,-0.2793171561201532,-0.6299452222246299,,lepidium graminifolium
wfo-0000459510,Lepidosperma australe,Lepidosperma,Cyperaceae,915.6,,380.2968691,0.692820323,,,0.0,6.819579588078412,,0.9668030967928296,,-0.3669845875798666,,lepidosperma australe
wfo-0000677090,Lilium pyrenaicum,Lilium,Liliaceae,,,32.3,0.565685425,9.58,0.1156,0.0,,-2.15761932274386,3.4326880487535263,2.259677591982769,-0.5697171415044471,,lilium pyrenaicum
wfo-0000447110,Linaria purpurea,Linaria,Plantaginaceae,77.0,19.77749333,62.67618444,0.6,0.1398,0.19,0.0,4.343805421853684,-1.6607312068216509,2.769773736991098,-1.9675424491824272,-0.5108256237659907,2.9845445906614296,linaria purpurea
wfo-0001290600,Lonicera caucasica,Lonicera,Caprifoliaceae,1528.0,,68.91798759,1.17,3.76,,0.0,7.331714969726466,,2.6748380669651963,1.324418957401803,0.1570037488096647,,lonicera caucasica
wfo-0000777894,Luzula lutea,Luzula,Juncaceae,,23.90115127,71.17398208,0.163553316,,0.328794311,0.0,5.734279348098205,-1.1123229182612344,2.642627947571166,,-1.8106162500580665,3.1739266280702005,luzula lutea
wfo-0000777930,Luzula multiflora,Luzula,Juncaceae,203.67,24.34201885,41.71067889,0.187583374,0.5886,,0.0,5.316501036981665,,3.176998094473233,-0.5300084431827646,-1.673531871070892,3.1922040278337924,luzula multiflora
wfo-0001023165,Lycium schweinfurthii,Lycium,Solanaceae,,,,1.5,,,0.0,,,,,0.4054651081081644,,lycium schweinfurthii
wfo-0000449287,Malva aegyptia,Malva,Malvaceae,,,,,1.4,,0.0,,,,0.3364722366212129,,,malva aegyptia
wfo-0000186026,Medicago ruthenica,Medicago,Fabaceae,,32.77489905,65.33629276,0.848528137,2.25,,0.0,,,2.7282076120986845,0.8109302162163288,-0.1642520339855383,3.489662949553487,medicago ruthenica
wfo-0000368596,Myosotis scorpioides,Myosotis,Boraginaceae,,21.8,25.15183179,0.298709886,0.3888,0.13705098,0.0,6.540062720559917,-1.987402305583972,3.6828245504962536,-0.9446902063958532,-1.2082824575551638,3.0819099697950434,myosotis scorpioides
wfo-0000701352,Narthecium ossifragum,Narthecium,Nartheciaceae,,24.14642831,40.10814912,0.177262133,0.0805,0.15,0.0,6.99117688712121,-1.8971199848858813,3.2161757453658657,-2.5194980945576195,-1.730125664572671,3.184136473094628,narthecium ossifragum
wfo-0000015110,Pallenis hierochuntica,Pallenis,Asteraceae,73.04,34.6036578,49.38377297,0.019163221,,,0.0,4.291007236286713,,3.008133391139081,,-3.954762409921252,3.5439593932390614,pallenis hierochuntica
wfo-0000030013,Parthenium hysterophorus,Parthenium,Asteraceae,,,63.5639464,0.17,0.4029,,0.0,8.278763398564326,,2.7557088498767066,-0.9090668867848356,-1.7719568419318752,,parthenium hysterophorus
wfo-0000471011,Pedicularis gyroflexa,Pedicularis,Orobanchaceae,410.62,22.90246867,78.172,0.181712059,0.99,0.258444,0.0,6.017668212604618,-1.3530762429316812,2.5488437518143066,-0.0100503358535014,-1.7053319381432803,3.131244706933362,pedicularis gyroflexa
wfo-0000474092,Peumus boldus,Peumus,Monimiaceae,,19.2,,20.0,81.1,,0.0,,,,4.395682961121367,2.995732273553991,2.954910279033736,peumus boldus
wfo-0000174177,Phaseolus angustissimus,Phaseolus,Fabaceae,,,,0.2,,,0.0,,,,,-1.6094379124341005,,phaseolus angustissimus
wfo-0000269352,Phlomis lanata,Phlomis,Lamiaceae,,,,,4.66,,0.0,,,,1.5390154481375546,,,phlomis lanata
wfo-0000817596,Phyteuma globulariifolium,Phyteuma,Campanulaceae,37.31,28.98130827,42.98351275,0.038729833,,0.244538027,0.0,3.6192613872330655,-1.408384452508341,3.1469386612331167,,-3.25114509736769,3.366651079765921,phyteuma globulariifolium
wfo-0000469213,Pinguicula leptoceras,Pinguicula,Lentibulariaceae,,,,0.09085603,,,0.0,,,,,-2.398479113200014,,pinguicula leptoceras
wfo-0000487643,Plantago bellardii,Plantago,Plantaginaceae,,,90.88336769,0.040062451,1.13,,0.0,,,2.398178268247806,0.1222176327242491,-3.21731576739092,,plantago bellardii
wfo-0001227002,Platycerium bifurcatum,Platycerium,Polypodiaceae,,,,0.75,2.2e-05,,0.0,10.155762630356586,,,-10.724468104605958,-0.2876820724517809,,platycerium bifurcatum
wfo-0000891691,Poa badensis,Poa,Poaceae,,,,0.151622172,,,0.0,,,,,-1.886363563169684,,poa badensis
wfo-0001107395,Polypodium vulgare,Polypodium,Polypodiaceae,6187.34,17.05237852,75.78483244,0.247101082,,,0.0,8.730260547956748,,2.579857106092582,,-1.397957787203149,2.8362896966392337,polypodium vulgare
wfo-0000769905,Potamogeton natans,Potamogeton,Potamogetonaceae,2369.5,38.11417833,35.38449379,0.164993672,5.7488,0.206473961,0.0,7.770434241407643,-1.5775809713842264,3.3414815833360025,1.7489911373771172,-1.801848157332146,3.6405863475534006,potamogeton natans
wfo-0000483497,Primula auricula,Primula,Primulaceae,,22.5792239,31.89792663,0.114471424,0.2675,0.07,0.0,7.905072849498666,-2.659260036932778,3.4452142672284296,-1.3186357126460757,-2.167430059188532,3.117030187005926,primula auricula
wfo-0000482706,Primula scandinavica,Primula,Primulaceae,,,,,0.07,,0.0,,,,-2.659260036932778,,,primula scandinavica
wfo-0001106798,Protea nana,Protea,Proteaceae,,,475.4380768,0.814596042,8.155,,0.0,,,0.7435186330269832,2.0986312360729773,-0.2050629426060468,,protea nana
wfo-0001106818,Protea repens,Protea,Proteaceae,,5.922649133,293.9428382,3.0,59.203,,0.0,6.131921899803237,,1.2243699584381649,4.080972216281667,1.0986122886681098,1.7787838374851457,protea repens
wfo-0000996206,Prunus ilicifolia,Prunus,Rosaceae,,17.7967588,162.34801,6.22619854,1309.2617,,0.0,6.571527012597765,,1.8180130379768376,7.177218669533645,1.8287659603641744,2.8790163508300224,prunus ilicifolia
wfo-0000394977,Pterocephalus brevis,Pterocephalus,Caprifoliaceae,,,,,1.89,,0.0,,,,0.636576829071551,,,pterocephalus brevis
wfo-0000290235,Quercus coccinea,Quercus,Fagaceae,18800.0,15.9813927,91.09701083,27.06540178,1930.4788,,0.0,9.84161214881804,,2.3958302872194226,7.565523334033011,3.298256225141526,2.771425089231417,quercus coccinea
wfo-0000291789,Quercus lusitanica,Quercus,Fagaceae,,14.4,147.9289941,1.5,8058.1587,,0.0,6.532334292222349,,1.9110228899388728,8.994440360270683,0.4054651081081644,2.667228206581955,quercus lusitanica
wfo-0000293817,Quercus variabilis,Quercus,Fagaceae,4062.0,19.6,57.03927903,25.0,4364.2291,,0.0,8.30943074214033,,2.864015142682486,8.38119684328353,3.218875824868201,2.975529566236472,quercus variabilis
wfo-0001129250,Ranunculus abortivus,Ranunculus,Ranunculaceae,231.52,,21.37947287,0.85,0.17,,0.0,5.444666262883174,,3.8453240289744977,-1.7719568419318752,-0.1625189294977749,,ranunculus abortivus
wfo-0000462885,Ranunculus paludosus,Ranunculus,Ranunculaceae,,,,0.228942849,0.2049,,0.0,,,,-1.585233223737283,-1.4742828742606842,,ranunculus paludosus
wfo-0000402760,Rhus chinensis,Rhus,Anacardiaceae,3019.0,24.93167869,72.04610951,6.178008506,40.4804,,0.0,8.012680929706839,,2.6304489550798587,3.700817906353314,1.82099597131642,3.2161392314096857,rhus chinensis
wfo-0000404304,Rotala ramosior,Rotala,Lythraceae,,,,,0.01,,0.0,,,,-4.605170185988091,,,rotala ramosior
wfo-0000930388,Salix repens,Salix,Salicaceae,161.59,16.63128997,87.50575138,0.408456561,0.04,,0.0,5.085062262984157,,2.4360507577215507,-3.218875824868201,-0.8953697081576438,2.811285859048002,salix repens
wfo-0000301042,Salvia fruticosa,Salvia,Lamiaceae,,,,1.0,3.8544,,0.0,,,,1.3492153528784698,0.0,,salvia fruticosa
wfo-0000494790,Saxifraga spathularis,Saxifraga,Saxifragaceae,,,,0.138564065,,,0.0,,,,,-1.976422497127216,,saxifraga spathularis
wfo-0000527292,Schoenoplectus lacustris,Schoenoplectus,Cyperaceae,,17.0,65.44968891,1.96740566,1.9224,0.151321654,0.0,7.211792867793484,-1.8883475487985888,2.7264735397314888,0.6535744054401221,0.6767157509857441,2.833213344056216,schoenoplectus lacustris
wfo-0000066054,Senecio eremophilus,Senecio,Asteraceae,,34.33,39.5256917,0.67,0.55,0.11,0.0,6.779921907472252,-2.2072749131897207,3.2308043957234744,-0.5978370007556204,-0.4004775665971252,3.5360196074696004,senecio eremophilus
wfo-0000438916,Silene baccifera,Silene,Caryophyllaceae,,,,0.945410866,1.4015,,0.0,,,,0.3375430916227059,-0.0561356671413466,,silene baccifera
wfo-0000492771,Styrax argenteus,Styrax,Styracaceae,2570.39,12.18632796,,16.0,,,0.0,7.851812917349014,,,,2.772588722239781,2.500314664314971,styrax argenteus
wfo-0000012570,Symphyotrichum lanceolatum,Symphyotrichum,Asteraceae,520.35,11.82,48.97745427,1.333900591,0.45,0.242048911,0.0,6.254501662083868,-1.4186154616769946,3.016395203696566,-0.7985076962177716,0.2881074252264619,2.469793011977952,symphyotrichum lanceolatum
wfo-0000318724,Syzygium guineense,Syzygium,Myrtaceae,,16.1,,4.459453341,2222.0,,0.0,,,,7.706162970199576,1.495026189237233,2.778819271990417,syzygium guineense
wfo-0000320164,Tabernaemontana ventricosa,Tabernaemontana,Apocynaceae,,,,6.708203932,102.22,,0.0,,,,4.627127353340134,1.9033312448107185,,tabernaemontana ventricosa
wfo-0000408637,Taxus baccata,Taxus,Taxaceae,51.28,21.64371401,139.0912096,13.30278297,57.2413,,0.0,3.937300812612415,,1.9726253768734845,4.047275665820987,2.5879732592035074,3.074715066331521,taxus baccata
wfo-0000380373,Noccaea praecox,Noccaea,Brassicaceae,,,,0.082908766,,,0.0,,,,,-2.490014480573504,,noccaea praecox
wfo-0000213092,Trifolium strictum,Trifolium,Fabaceae,,,33.2147396,0.051961524,0.3303,,0.0,,,3.4047615377270657,-1.1077539465853932,-2.95725175735582,,trifolium strictum
wfo-0001138469,Veronica anagallis-aquatica subsp. anagallis-aquatica,Veronica,Plantaginaceae,,,,0.1,0.05,,0.0,,,,-2.995732273553991,-2.302585092994045,,veronica anagallis-aquatica subsp. anagallis-aquatica
wfo-0000470675,Paederota lutea,Paederota,Plantaginaceae,,,,0.181712059,,,0.0,,,,,-1.7053319381432803,,paederota lutea
wfo-0001290683,Viburnum plicatum,Viburnum,Viburnaceae,,,142.4501425,3.39345819,16.2,,0.0,,,1.94876321768772,2.785011242238338,1.2218495164728402,,viburnum plicatum
wfo-0001144942,Viola variegata,Viola,Violaceae,700.0,,77.76024883,,,0.2679,0.0,6.551080335043404,-1.3171415024315738,2.554124918860793,,,,viola variegata
wfo-0001284774,Vachellia erioloba,Vachellia,Fabaceae,,27.37253928,105.0,9.873624504,357.0827,,0.0,,,2.2537949288246137,5.877967407613369,2.2898670103511534,3.3095402947813097,vachellia erioloba
wfo-0000216374,Acalypha persimilis,Acalypha,Euphorbiaceae,,25.99,35.6741573,,1.77,,0.0,,,3.333328737481973,0.5709795465857378,,3.2577118486533987,acalypha persimilis
wfo-0001109474,Adiantum latifolium,Adiantum,Pteridaceae,235.0,,31.00775194,0.6,2.23e-05,,0.0,5.459585514144159,,3.4735180431767816,-10.710923879498202,-0.5108256237659907,,adiantum latifolium
wfo-0000522753,Agalinis densiflora,Agalinis,Orobanchaceae,,11.65,203.5,,0.96,,0.0,,,1.5920892740994874,-0.0408219945202551,,2.4553061800117097,agalinis densiflora
wfo-0000907273,Agastache urticifolia,Agastache,Lamiaceae,1722.16,,,1.52,0.3752,,0.0,7.451334595886191,,,-0.9802960618500676,0.418710334858185,,agastache urticifolia
wfo-0000950823,Aloysia gratissima,Aloysia,Verbenaceae,216.59,38.3,126.5432539,1.85,0.26,,0.0,5.3780061654494045,,2.0671711011954,-1.3470736479666092,0.6151856390902335,3.6454498961866,aloysia gratissima
wfo-0000529962,Alyssum turkestanicum,Alyssum,Brassicaceae,,,36.80529996,0.1,0.46,,0.0,3.9441028988915576,,3.302113423525056,-0.7765287894989963,-2.302585092994045,,alyssum turkestanicum
wfo-0000535196,Anemone coronaria,Anemone,Ranunculaceae,,,,0.1,0.482,,0.0,,,,-0.7298111649315367,-2.302585092994045,,anemone coronaria
wfo-0000535215,Anemone cylindrica,Anemone,Ranunculaceae,614.21,17.60931572,75.88145286,0.37,0.9153,,0.0,6.420336889215765,,2.578582987287868,-0.0885033985914034,-0.9942522733438668,2.868428064285796,anemone cylindrica
wfo-0000029508,Antennaria neglecta,Antennaria,Asteraceae,278.08,14.70791148,56.49767406,0.3,0.0693,,0.0,5.627908842077027,,2.8735558087567754,-2.6693103727862795,-1.203972804325936,2.688385544927577,antennaria neglecta
wfo-0000543512,Arctostaphylos glandulosa,Arctostaphylos,Ericaceae,,8.0,271.1610603,2.0,21.2053,,0.0,,,1.305042316189519,3.054251150433174,0.6931471805599453,2.079441541679836,arctostaphylos glandulosa
wfo-0000043717,Artemisia scoparia,Artemisia,Asteraceae,,24.62985993,110.6097345,0.432674871,,0.2242,0.0,3.054944133185837,-1.4952167683440776,2.2017471783963227,,-0.8377687083163778,3.203959525149162,artemisia scoparia
wfo-0000278549,Arum dioscoridis,Arum,Araceae,,,,,42.14,,0.0,,,,3.740997408376043,,,arum dioscoridis
wfo-0000289406,Asperula taurina,Asperula,Rubiaceae,,,,0.288449914,21.0,,0.0,,,,3.044522437723423,-1.2432338164245422,,asperula taurina
wfo-0000638915,Astelia solandri,Astelia,Asteliaceae,3029.57,,302.1148036,1.0,,,0.0,8.016175974241223,,1.1969481894729714,,0.0,,astelia solandri
wfo-0000198574,Astragalus scaberrimus,Astragalus,Fabaceae,,26.55183446,188.6446226,,,0.3808,0.0,,-0.9654809760649268,1.6678903376163017,,,3.2790988398396363,astragalus scaberrimus
wfo-0000556189,Atriplex lampa,Atriplex,Amaranthaceae,36.8,10.75418982,146.4462581,1.451665543,0.62,,0.0,3.605497845174885,,1.9210967567347168,-0.4780358009429998,0.372711547583244,2.3752954293382724,atriplex lampa
wfo-0000179154,Baptisia alba,Baptisia,Fabaceae,518.88,22.3,60.18438911,1.48974411,16.2425,,0.0,6.251672642559008,,2.810342277405492,2.787631263772549,0.3986043669536314,3.104586678466073,baptisia alba
wfo-0000853638,Beckmannia eruciformis,Beckmannia,Poaceae,,,,,0.7991,,0.0,,,,-0.2242691846017199,,,beckmannia eruciformis
wfo-0000563141,Berberis fendleri,Berberis,Berberidaceae,190.88,,,1.82,15.09,,0.0,5.251644958349606,,,2.714032272779757,0.598836501088704,,berberis fendleri
wfo-0000781276,Bignonia aequinoctialis,Bignonia,Bignoniaceae,8297.68,20.07260812,89.23450314,,114.0463,,0.0,9.023731236639945,,2.4164875076842804,4.7366045062927045,,2.9993561055362266,bignonia aequinoctialis
wfo-0000410969,Bretschneidera sinensis,Bretschneidera,Akaniaceae,,,,20.0,,,0.0,,,,,2.995732273553991,,bretschneidera sinensis
wfo-0001065169,Scaevola glabra,Scaevola,Goodeniaceae,3374.0,14.52214774,111.2929374,2.283333333,61.3333,,0.0,8.123854263105914,,2.1955894782396315,4.116322925462468,0.8256363634600388,2.675674914436122,scaevola glabra
wfo-0000345100,Carex brevior,Carex,Cyperaceae,362.99,,48.38364232,0.312261924,0.89,0.32860343,0.0,5.894375285676025,-1.112903635210684,3.028593490978849,-0.1165338162559515,-1.1639129433556883,,carex brevior
wfo-0000345434,Carex cespitosa,Carex,Cyperaceae,1324.72,,61.78165656,0.389960335,0.63,0.258263431,0.0,7.188956395334229,-1.353775164590311,2.78414877799557,-0.4620354595965587,-0.9417102501589674,,carex cespitosa
wfo-0000348720,Carex maritima,Carex,Cyperaceae,,,,0.083494731,1.13,,0.0,3.4657359027997265,,,0.1222176327242491,-2.4829717509127365,,carex maritima
wfo-0000350035,Carex physodes,Carex,Cyperaceae,,20.22585118,,,,,0.0,,,,,,3.006961547596685,carex physodes
wfo-0000591858,Ceanothus fendleri,Ceanothus,Rhamnaceae,100.0,30.22,71.94244604,0.16,3.01,,0.0,4.605170185988092,,2.6318888401806464,1.1019400787607845,-1.8325814637483104,3.4085039568445934,ceanothus fendleri
wfo-0000595136,Cerastium arcticum,Cerastium,Caryophyllaceae,3.0,,,0.077459667,0.41,,0.0,1.0986122886681098,,,-0.8915981192837836,-2.5579979038978005,,cerastium arcticum
wfo-0001016679,Cercocarpus montanus,Cercocarpus,Rosaceae,232.89,,,4.111054838,11.020499999999998,,0.0,5.450566239085699,,,2.3997571747463047,1.4136796471602688,,cercocarpus montanus
wfo-0000599823,Champereia manillana,Champereia,Opiliaceae,,,,7.0,,,0.0,,,,,1.9459101490553128,,champereia manillana
wfo-0000922156,Coprosma ciliata,Coprosma,Rubiaceae,,16.71499327,56.33060617,2.246320093,,,0.0,3.6477970090127054,,2.876517265082464,,0.8092933630806471,2.816306117239615,coprosma ciliata
wfo-0000922248,Coprosma crassifolia,Coprosma,Rubiaceae,96.52,,58.41903699,4.30886938,,,0.0,4.569750240756831,,2.840113466410377,,1.4606755448764948,,coprosma crassifolia
