fold,n_test,r2,rmse,mae,elapsed_sec
loso::hydrocotyle_vulgaris,1,NA,1.0769062517573391,1.0769062517573391,0.3336646556854248
loso::hyoscyamus_niger,1,NA,0.17558989990153773,0.17558989990153773,0.3294351100921631
loso::hypericum_humifusum,1,NA,0.14629533998248245,0.14629533998248245,0.3405003547668457
loso::hypericum_maculatum,1,NA,1.3656606398756082,1.3656606398756082,0.2660665512084961
loso::hypericum_montanum,1,NA,0.538956924945484,0.538956924945484,0.33074045181274414
loso::hypericum_perforatum,1,NA,0.12978963614902206,0.12978963614902206,0.3286268711090088
loso::impatiens_capensis,1,NA,0.15111939011741526,0.15111939011741526,0.33768606185913086
loso::inula_britannica,1,NA,0.15760636980802278,0.15760636980802278,0.33373260498046875
loso::inula_montana,1,NA,0.9939335241919949,0.9939335241919949,0.33165740966796875
loso::jasione_montana,1,NA,0.6260695841082828,0.6260695841082828,0.3299548625946045
loso::juglans_nigra,1,NA,0.19581352818794162,0.19581352818794162,0.25226902961730957
loso::juglans_regia,1,NA,0.11792844029280491,0.11792844029280491,0.33007264137268066
loso::juncus_bufonius,1,NA,2.0898993850529437,2.0898993850529437,0.1952059268951416
loso::juncus_bulbosus,1,NA,2.600906305153539,2.600906305153539,0.18578505516052246
loso::juncus_effusus,1,NA,0.5760833018374303,0.5760833018374303,0.19739532470703125
loso::juncus_filiformis,1,NA,0.39088572601777694,0.39088572601777694,0.3203716278076172
loso::juncus_squarrosus,1,NA,0.031119975761298768,0.031119975761298768,0.34178805351257324
loso::juniperus_phoenicea,1,NA,1.25083673650367,1.25083673650367,0.2065751552581787
loso::juniperus_virginiana,1,NA,0.8050791230287881,0.8050791230287881,0.8796706199645996
loso::knautia_arvensis,1,NA,1.1631880265286059,1.1631880265286059,0.2283787727355957
loso::knautia_drymeia,1,NA,0.7010528586587861,0.7010528586587861,0.3421018123626709
loso::knautia_transalpina,1,NA,0.2750682988789883,0.2750682988789883,0.32506585121154785
loso::knautia_velutina,1,NA,1.6158567068732261,1.6158567068732261,0.3309969902038574
loso::koeleria_macrantha,1,NA,0.27575019042835525,0.27575019042835525,0.3288848400115967
loso::koeleria_vallesiana,1,NA,0.4375327486247915,0.4375327486247915,0.3376777172088623
loso::lactuca_serriola,1,NA,0.679325592610744,0.679325592610744,0.19633030891418457
loso::lactuca_tatarica,1,NA,0.21756897973243206,0.21756897973243206,0.33199262619018555
loso::lamium_album,1,NA,0.2329452866929378,0.2329452866929378,0.33180975914001465
loso::lamium_amplexicaule,1,NA,0.20163408031658392,0.20163408031658392,0.3351459503173828
loso::lamium_maculatum,1,NA,NA,NA,0.33987951278686523
loso::lapsana_communis,1,NA,0.20375627078482683,0.20375627078482683,0.3334031105041504
loso::larix_decidua,1,NA,0.5932191939220037,0.5932191939220037,0.3221902847290039
loso::larix_gmelinii,1,NA,NA,NA,0.3291890621185303
loso::laserpitium_latifolium,1,NA,0.7988896751704924,0.7988896751704924,0.1822350025177002
