Feature,Gain,Cover,Frequency,trait
wc2_1_30s_vapr_02_q50,1.16933362441425e-12,0.000105076465364222,0.00021468441391155,seed_mass_mg
TX_1_q50,1.1637723649826e-12,0.00142680601984725,0.000751395448690425,seed_mass_mg
try_growth_formshrub,9.12860238733896e-13,0.00010745516487542,0.00064405324173465,seed_mass_mg
CFD_q50,6.88474295125577e-13,0.000560132024028175,0.00107342206955775,seed_mass_mg
wc2_1_30s_vapr_12_q50,5.64375246558239e-13,0.000666449550006935,0.0005724917704308,seed_mass_mg
FD_1_q50,5.02330890190119e-13,0.000311919901120564,0.000393588092171175,seed_mass_mg
try_growth_formherbaceous non-graminoid/shrub,4.34092568673241e-13,8.96666294003743e-05,0.00021468441391155,seed_mass_mg
try_leaf_typescale-shaped,4.22112466978881e-13,6.92925509783746e-06,0.000178903678259625,seed_mass_mg
GSL_1_q50,3.68050283720976e-13,0.000505421935270622,0.000322026620867325,seed_mass_mg
try_woodinessnon-woody; semi-woody,1.24937652046566e-13,6.20530307269027e-07,7.156147130385e-05,seed_mass_mg
try_growth_formsucculent,4.10547035916714e-14,1.65474748605074e-06,0.0001431229426077,seed_mass_mg
try_woodinessnon-woody; woody,2.69920638582659e-14,1.03421717878171e-06,7.156147130385e-05,seed_mass_mg
try_habitat_adaptationaquatic/semiaquatic,2.09429368215378e-14,1.75816920392891e-06,7.156147130385e-05,seed_mass_mg
try_woodinesssemi-woody,1.79161805784423e-14,3.63010229752381e-05,0.000178903678259625,seed_mass_mg
phylo_proxy_fallbackTRUE,4.5572769683136e-15,2.48212122907611e-06,7.156147130385e-05,seed_mass_mg
try_growth_formfern,4.5289594865158e-15,2.06843435756342e-06,0.000178903678259625,seed_mass_mg
try_leaf_typephotosynthetic stem,3.18842704308594e-15,2.58554294695428e-06,7.156147130385e-05,seed_mass_mg
try_growth_formherbaceous non-graminoid; herbaceous non-graminoid/shrub,1.61443083025038e-15,4.13686871512684e-07,7.156147130385e-05,seed_mass_mg
